Competition,End time,Biomass,Population size,Growthrate
8cells_23,258.0500000000244,-2.2095175055820886,-2.2223101438728121,-9.0590841603960008
8cells_24,273.900000000028,-0.23854903859073645,-0.23604154378177347,-0.2799093603704656
8cells_25,281.95000000002983,-0.84360217070913568,-0.84662096810906717,-0.85790303242415433
8cells_26,263.4500000000256,2.3005173435202941,2.2989696412332576,14.55255150001817
8cells_27,269.30000000002696,-0.2550807796457813,-0.25426911550786035,0.093256812273518203
8cells_28,281.15000000002965,-0.0011098773553707181,-0.00011287318709423629,0.22171276774203608
8cells_29,294.0500000000326,-0.49311547861754157,-0.48682686323160235,-1.4655627995583407
8cells_30,292.15000000003215,0.20833767226503,0.20890218693731619,0.73748178559186095
8cells_31,265.5000000000261,-1.5980775645403607,-1.5922337935407056,-4.184610581780194
8cells_32,269.500000000027,0.93490169823097413,0.93582627487937353,2.3421124600461503
8cells_33,259.65000000002476,-0.11709146440079979,-0.11312102255057212,0.070424234294935828
8cells_34,274.4000000000281,-1.5877584885004579,-1.5844986251267204,-3.6654194193269354
8cells_35,272.2000000000276,0.30670567809086324,0.31413552137822348,0.45909006319958312
8cells_36,262.5500000000254,0.54898474013143694,0.54663904888613801,0.70472192941487277
8cells_37,276.75000000002865,-0.012051719507690703,-0.016208550257438798,-0.023599896940875595
8cells_38,284.70000000003046,-1.1939325515739798,-1.2015672222180807,-2.6035756250354649
8cells_39,268.2500000000267,1.281586580795846,1.2909841813155658,3.4607266149038818
8cells_40,265.6000000000261,1.3035432141574581,1.3031976592318422,3.6900827415611746
8cells_41,268.6500000000268,-0.21452624299748849,-0.21656327625244351,-0.15286114691608793
8cells_42,262.3500000000254,0.77019635481311477,0.76853230086476998,0.9372833816696996
8cells_43,263.3500000000256,2.7143475559039087,2.7214627843283514,9.8668586765966957
8cells_44,259.0500000000246,2.1454619795547267,2.1516421143935571,6.4500661234608963
8cells_45,264.1500000000258,-0.64890403524513507,-0.64893610153153047,-0.65863504249770366
8cells_46,277.5000000000288,-0.72629088710498435,-0.72582926278816051,-1.3343133615997604
8cells_47,267.3000000000265,-0.14793572872925587,-0.14629358706864856,-0.13851394266662945
8cells_49,261.2000000000251,0.60536273381645744,0.60667079012973724,0.49984017816132237
8cells_50,277.0500000000287,0.55801190988847615,0.56060673437028086,0.67325098381183612
8cells_51,268.6500000000268,1.8191862481834991,1.8146531468560176,6.510312037135515
8cells_55,261.2000000000251,2.9126768320259195,2.9030711640222422,12.655172326654604
